id_tov,Наименование,Категория,Группа,Кол-во чеков за месяц,Единица измерения,Кол-во за месяц,Среднее кол-во за месяц,Сумма продаж за месяц
44 792,Чай черный Niktea Горный Чабрец пакетированный 25х2 г,Мировые бренды,"Чай, Кофе (МБ)",20,шт,22.00,1.10,4308
37 007,"Клубника в йогуртовой глазури, 120 г","Сладости, кондитерские изделия",Сладости из ягод и фруктов,12,шт,12.00,1.00,4304
62 981,Масло кунжутное Real Tang ст/б 150 мл,Мировые бренды,Бакалея (МБ),18,шт,18.00,1.00,4302
46 141,Фасоль Мистраль красная для супов и гарниров 450 г,Мировые бренды,Бакалея (МБ),20,шт,21.00,1.05,4299
74 101,"Микс из ростков ""растительный батон"", 250 г",Овощи. Фрукты. Грибы. Зелень,Микрозелень и проростки,20,шт,18.00,0.90,4298
33 367,Шоколад темный Ritter Sport с цельным лесным орехом 100 г,Мировые бренды,"Сладости, Кондитерские изделия (МБ)",23,шт,23.00,1.00,4297
20 779,"Лен коричневый, 200 г","Сухофрукты. Сушеные овощи, грибы, ягоды. Орехи",Семена и ореховые смеси,42,шт,49.00,1.17,4294.8
79 609,"Творог мягкий из цельного молока с манго 5-8,6%",Молочная Продукция,Творог мягкий,47,шт,59.00,1.26,4294.79
86 808,"Сыр ""Рикотта"", 200 г",Сыры,"Сыры мягкие, творожные",33,шт,35.00,1.06,4293.41
45 107,Оливки зеленые Bonduelle без косточки 300 г,Мировые бренды,Консервация (МБ),21,шт,21.00,1.00,4291
90 742,Вареники с брусникой,Замороженные п/ф,Вареники постные сладкие,11,шт,12.00,1.09,4290
69 472,Чипсы картофельные Lay`s Натуральный 140 г,Мировые бренды,"Орехи, семечки (МБ)",26,шт,26.00,1.00,4290
19 113,"Йогурт фруктовый ""Клубника"" 2,5%",Молочная Продукция,Йогурты ложковые,37,шт,61.00,1.65,4289.98
94 211,"Вафельная конфета с апельсиновой начинкой в белом шоколаде, ВЕС",Отдел без упаковки,Сыпучие сладости в фантике,12,кг,2.79,0.23,4282.93
24 850,"Оливки ""Каламата"" без косточки, 120 г",Консервация,"Оливки, маслины",23,шт,26.00,1.13,4280.66
71 826,Туррон с миндалем и фундуком,"Сладости, кондитерские изделия","Восточные сладости, халва",24,шт,31.00,1.29,4279.48
20 581,Шампунь для волос мужской,Нон-Фуд,Уход за волосами,12,шт,13.00,1.08,4278
61 033,Злаковая каша с гранолой и свежими ягодами,ДаркКитчен,Каши и гранолы ДК,13,шт,14.00,1.08,4278
51 439,Колбаса вареная Клинский Молочная п/ам 400 г,Мировые бренды,Гастрономия Мясо (МБ),12,шт,15.00,1.25,4275
47 120,Семечки подсолнечные От Мартина Отборные полосатые обжаренные 150 г,Мировые бренды,"Орехи, семечки (МБ)",34,шт,38.00,1.12,4275
20 919,"Сушки ""Малютка"" челночок овсяные",Хлеб,"Баранки, сушки, сухари",66,шт,72.00,1.09,4274.88
41 086,Прокладки гигиенические Либресс Ультра Нормал с мягкой поверхностью 20 шт,Мировые бренды,Средства гигиены (МБ),14,шт,14.00,1.00,4267
32 050,"Икра ""Грибная""",Консервация,Овощная икра,19,шт,22.00,1.16,4263.8
30 747,"Лакомство для собак ""Бычий корень"", 50 гр",Нон-Фуд,Лакомства для животных,12,шт,12.00,1.00,4260
69 847,"Пастрами из индейки копчено-вареная, нарезка 150 г",Мясные деликатесы. Колбасы,Вместо колбасы,12,шт,13.00,1.08,4258.55
65 746,"Батончик ""Арахис с морской солью""",Бакалея,Батончики ореховые,36,шт,64.00,1.78,4257.85
82 628,Филе минтая под сыром с рисом,ДаркКитчен,Вторые блюда рыба ДК,9,шт,10.00,1.11,4257
43 938,"Батончик ""Соленая карамель в шоколаде"" (веган)","Сладости, кондитерские изделия",Батончики шоколадные,21,шт,30.00,1.43,4254.9
42 701,"Запеканка творожная с вишней, 250 г",Кулинария,Готовые молочные блюда,30,шт,31.00,1.03,4248.1
34 026,Холодный черный чай Lipton Лимон 1 л,Мировые бренды,Соки. Нектары. Морсы (МБ),21,шт,24.00,1.14,4248
77 263,Конфеты Акконд Отломи 360 г,Мировые бренды,"Сладости, Кондитерские изделия (МБ)",13,шт,15.00,1.15,4245
78 565,"Жевательная резинка Orbit XXL Нежная мята 20,4 г",Мировые бренды,"Сладости, Кондитерские изделия (МБ)",63,шт,75.00,1.19,4245
37 470,"Чайные напитки Ассорти, 24 пакетика",Бакалея,Чай травяной,15,шт,16.00,1.07,4242
89 620,Гренки ржано-пшеничные с чесноком (рифленые),Хлеб,Сухарики и Гренки,50,шт,58.00,1.16,4240.94
45 085,Смесь овощная Bonduelle На пару оливье 310 г,Мировые бренды,Консервация (МБ),9,шт,16.00,1.78,4240
84 383,Напиток гречневый Zinus ультрапастеризованный 1 л,Мировые бренды,Веганская продукция (МБ),24,шт,34.00,1.42,4238
55 526,Мыло детское с лавандой,Нон-Фуд,Детская гигиена и косметика,28,шт,34.00,1.21,4235.87
85 998,Сало бутербродное с чесноком и перцем,Мясные деликатесы. Колбасы,Паштеты.Риеты,19,шт,20.00,1.05,4233.38
36 715,"Омега 3 детская тутти-фрутти, 100 жев. кап.",Нон-Фуд,Витамины. БАД,11,шт,12.00,1.09,4227.6
14 515,Халва подсолнечная,"Сладости, кондитерские изделия","Восточные сладости, халва",24,шт,26.00,1.08,4227.6
60 943,Йогурт Teos Греческий Манго и чиа 2% 140 г,Мировые бренды,Молочные продукты (МБ),49,шт,65.00,1.33,4225
69 289,"Свечи для торта в ассортименте 10 см, 6шт._РП",Детская полка,Праздник (РП),27,шт,28.00,1.04,4224.08
54 123,Каша овсяная Увелка Ассорти 5 шт х40 г,Мировые бренды,Бакалея (МБ),37,шт,36.00,0.97,4224
48 166,"Батончик ""Нуга в темном шоколаде с фундуком""","Сладости, кондитерские изделия",Мелкоштучные шоколадные изделия,33,шт,49.00,1.48,4222.8
65 581,Освежитель воздуха Glade Свежесть белья 300 мл,Мировые бренды,Бытовая химия (МБ),24,шт,24.00,1.00,4221
63 597,Шоколадный батончик Twix 3х55г,Мировые бренды,"Сладости, Кондитерские изделия (МБ)",21,шт,26.00,1.24,4214
81 195,"Подушечки с кокосовой начинкой, 160 г",Бакалея,Сухие завтраки.Мюсли,22,шт,25.00,1.14,4209.55
97 300,Шоколадный батончик Goodmix Original Молочный шоколад с хрустящей вафлей 40 г,Мировые бренды,"Сладости, Кондитерские изделия (МБ)",46,шт,67.00,1.46,4206
